reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
ERGSTt,ergst_e --> ergst_c,['LGELEM452_360037000.1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,['LGELEM452_030007200.1-p1'],1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,"['LGELEM452_070010300.1-p1', 'LGELEM452_310037400.1-p1', 'LGELEM452_090013300.1-p1']",1000.0,0.0
FAS141ACPm,ddcaACP_m + 4.0 h_m + malACP_m + 3.0 nadph_m + o2_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + tdeACP_m,"['LGELEM452_270008000.1-p1', 'LGELEM452_330036700.1-p1']",1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,"['LGELEM452_070010300.1-p1', 'LGELEM452_310037400.1-p1', 'LGELEM452_090013300.1-p1']",1000.0,0.0
FAS161,4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,"['LGELEM452_070010300.1-p1', 'LGELEM452_140012800.1-p1']",1000.0,0.0
FAS181,4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,"['LGELEM452_070010300.1-p1', 'LGELEM452_140012800.1-p1']",1000.0,0.0
FAS181ACPm,4.0 h_m + malACP_m + 3.0 nadph_m + o2_m + palmACP_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + octeACP_m,"['LGELEM452_270008000.1-p1', 'LGELEM452_330036700.1-p1']",1000.0,0.0
FKYNH,Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c,['LGELEM452_330020700.1-p1'],1000.0,0.0
GCC2cm,dhlam_m + nad_m --> h_m + lpam_m + nadh_m,"['LGELEM452_360043800.1-p1', 'LGELEM452_360047500.1-p1', 'LGELEM452_280032300.1-p1', 'LGELEM452_320041700.1-p1']",1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,"['LGELEM452_280037600.1-p1', 'LGELEM452_150016500.1-p1']",1000.0,0.0
GLYCDy,glyc_c + nadp_c --> dha_c + h_c + nadph_c,['LGELEM452_270031700.1-p1'],1000.0,0.0
GLYCt,glyc_c --> glyc_e,"['LGELEM452_320031200.1-p1', 'LGELEM452_310005100.1-p1']",1000.0,0.0
GLYCt2,glyc_e + h_e --> glyc_c + h_c,['LGELEM452_190018200.1-p1'],1000.0,0.0
GTPH1,gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c,['LGELEM452_150005200.1-p1'],1000.0,0.0
H2Ot,h2o_e --> h2o_c,"['spontaneous', 'LGELEM452_220017700.1-p1', 'LGELEM452_340038400.1-p1']",1000.0,0.0
