reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
S4FE4ST,4.0 h_c + sufbcd_4fe4s_c --> 4fe4s_c + sufbcd_c,['TGVAND_225800-t30_1-p1'],1000.0,0.0
SCYSDS,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,['TGVAND_216170-t30_1-p1'],1000.0,0.0
SDPTA,akg_c + sl26da_c --> glu__L_c + sl2a6o_c,['TGVAND_269110-t30_1-p1'],1000.0,0.0
SELNPS,atp_c + h2o_c + seln_c --> amp_c + pi_c + selnp_c,"['TGVAND_289770', 'TGVAND_280560-t30_1-p1']",1000.0,0.0
SERASr,atp_c + h_c + ser__L_c --> ppi_c + seramp_c,['TGVAND_464976-t30_1-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,"['TGVAND_309752-t30_1-p1', 'TGVAND_223840-t30_1-p1', 'TGVAND_290600-t30_1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['TGVAND_234190-t30_1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['TGVAND_233500A', 'TGVAND_233500B-t30_1-p1', 'TGVAND_237010B', 'TGVAND_225930-t30_1-p1', 'TGVAND_237010A', 'TGVAND_222020-t30_1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['TGVAND_211680-t30_1-p1', 'TGVAND_293870-t30_1-p1', 'TGVAND_270120-t30_1-p1', 'TGVAND_309730-t30_1-p1']",1000.0,0.0
UGLYCH,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c,['TGVAND_239530-t30_1-p1'],1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['TGVAND_253290-t30_1-p1', 'TGVAND_207640-t30_1-p1', 'TGVAND_216500-t30_1-p1']",1000.0,0.0
