reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
PFK_2,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c,['M153_3910005435-t31_1-p1'],1000.0,0.0
PGM,2pg_c --> 3pg_c,"['M153_19600013693-t31_1-p1', 'M153_147730001-t31_1-p1']",1000.0,0.0
PHETRS,atp_c + phe__L_c + trnaphe_c --> amp_c + phetrna_c + ppi_c,"['M153_29300084-t31_1-p1', 'M153_21710002204-t31_1-p1']",1000.0,0.0
PSD140,h_c + ps140_c --> co2_c + pe140_c,['M153_2200026179-t31_1-p1'],1000.0,0.0
PSD161,h_c + ps161_c --> co2_c + pe161_c,['M153_2200026179-t31_1-p1'],1000.0,0.0
SADT2,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c,['M153_7190003529-t31_1-p1'],1000.0,0.0
SPODM,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c,['M153_3200031050-t31_1-p1'],1000.0,0.0
THIORDXi,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c,['M153_54830001324-t31_1-p1'],1000.0,0.0
TKT1,r5p_c + xu5p__D_c --> g3p_c + s7p_c,"['M153_110006077-t31_1-p1', 'M153_2350009056-t31_1-p1']",1000.0,0.0
TRE6PS,g6p_c + udpg_c --> h_c + tre6p_c + udp_c,"['M153_60220001-t31_1-p1', 'M153_9500001603-t31_1-p1', 'M153_1750001674-t31_1-p1', 'M153_163450001-t31_1-p1']",1000.0,0.0
UMPK,atp_c + ump_c --> adp_c + udp_c,['M153_110007909-t31_1-p1'],1000.0,0.0
AOXSr,ala__L_c + h_c + pmcoa_c --> 8aonn_c + co2_c + coa_c,['M153_4900002287-t31_1-p1'],1000.0,0.0
ARABR,arab__L_c + h_c + nadph_c --> abt_c + nadp_c,['M153_2100048694-t31_1-p1'],1000.0,0.0
DAGCPT_SC,0.01 12dgr_SC_c + cdpchol_c --> cmp_c + h_c + 0.01 pc_SC_c,['M153_320001940-t31_1-p1'],1000.0,0.0
DCMPDA,dcmp_c + h2o_c + h_c --> dump_c + nh4_c,['M153_8950003783-t31_1-p1'],1000.0,0.0
DPGM,13dpg_c --> 23dpg_c + h_c,['M153_147730001-t31_1-p1'],1000.0,0.0
DRTPPD,25dthpp_c + h2o_c + h_c --> 5aprbu_c + nh4_c,['M153_1960007616-t31_1-p1'],1000.0,0.0
ETHAPT_SC,0.01 12dgr_SC_c + cdpea_c --> cmp_c + h_c + 0.01 pe_SC_c,['M153_320001940-t31_1-p1'],1000.0,0.0
FAS160COA,3.0 h_c + malcoa_c + 2.0 nadph_c + tdcoa_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + pmtcoa_c,['M153_288920003-t31_1-p1'],1000.0,0.0
FAS180,3.0 h_c + hdca_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + ocdca_c,['M153_288920003-t31_1-p1'],1000.0,0.0
FAS80_L,accoa_c + 8.0 h_c + 3.0 malcoa_c + 6.0 nadph_c --> 3.0 co2_c + 4.0 coa_c + 2.0 h2o_c + 6.0 nadp_c + octa_c,['M153_288920003-t31_1-p1'],1000.0,0.0
FECOSTt,fecost_e --> fecost_c,"['M153_7890002214-t31_1-p1', 'M153_4020004482-t31_1-p1']",1000.0,0.0
PEPDt3,h_e + pepd_e --> h_c + pepd_c,['M153_1780009179-t31_1-p1'],1000.0,0.0
PETHCT,ctp_c + ethamp_c + h_c --> cdpea_c + ppi_c,['M153_2740000635-t31_1-p1'],1000.0,0.0
PI3P5K_SC,atp_c + 0.01 ptd3ino_SC_c --> adp_c + h_c + 0.01 ptd135bp_SC_c,['M153_3750007133-t31_1-p1'],1000.0,0.0
PI45BP5P_SC,h2o_c + 0.01 ptd145bp_SC_c --> pi_c + 0.01 ptd4ino_SC_c,['M153_19240002-t31_1-p1'],1000.0,0.0
SADT,atp_c + h_c + so4_c --> aps_c + ppi_c,['M153_7190003529-t31_1-p1'],1000.0,0.0
URIK1,atp_c + uri_c --> adp_c + h_c + ump_c,['M153_17800012203-t31_1-p1'],1000.0,0.0
XYLR,h_c + nadph_c + xyl__D_c --> nadp_c + xylt_c,['M153_2100048694-t31_1-p1'],1000.0,0.0
PIabc,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,['M153_1300005994-t31_1-p1'],1000.0,0.0
SPMDabc,atp_c + h2o_c + spmd_e --> adp_c + h_c + pi_c + spmd_c,"['M153_5000037947-t31_1-p1', 'M153_4240003533-t31_1-p1', 'M153_1890002928-t31_1-p1']",1000.0,0.0
G1PCTYT,ctp_c + g1p_c + h_c --> cdpglc_c + ppi_c,['M153_1295900081-t31_1-p1'],1000.0,0.0
ACS2,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,['M153_236710001-t31_1-p1'],1000.0,0.0
ALCD2y,etoh_c + nadp_c --> acald_c + h_c + nadph_c,['M153_2100048694-t31_1-p1'],1000.0,0.0
FE3abc,atp_c + fe3_e + h2o_c --> adp_c + fe3_c + h_c + pi_c,"['M153_17680002173-t31_1-p1', 'M153_1890002928-t31_1-p1', 'M153_4240003080-t31_1-p1']",1000.0,0.0
NTP7,h2o_c + utp_c --> h_c + pi_c + udp_c,['M153_19600011630-t31_1-p1'],1000.0,0.0
PTRCabc,atp_c + h2o_c + ptrc_e --> adp_c + h_c + pi_c + ptrc_c,"['M153_5000037947-t31_1-p1', 'M153_4240003533-t31_1-p1']",1000.0,0.0
GLUK_syn,atp_c + glc__bD_c --> adp_c + g6p_B_c + h_c,['M153_2710002389-t31_1-p1'],1000.0,0.0
NaKt_1,atp_c + h2o_c + k_e + na1_c --> adp_c + h_c + k_c + na1_e + pi_c,['M153_2540002421-t31_1-p1'],1000.0,0.0
ASPTRS_Asn,asp__L_c + atp_c + trnaasn_c --> amp_c + asptrna_asn_c + ppi_c,['M153_9400015697-t31_1-p1'],1000.0,0.0
ATPS10_3,3.0 adp_c + 10.0 h_e + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 7.0 h_c,['M153_30000001842-t31_1-p1'],1000.0,0.0
PAIL1819Z160t,atp_c + h2o_c + pail1819Z160_c --> adp_c + h_c + pail1819Z160_e + pi_c,['M153_2750007406-t31_1-p1'],1000.0,0.0
PE1801819Zt,atp_c + h2o_c + pe1801819Z_c --> adp_c + h_c + pe1801819Z_e + pi_c,['M153_2750007406-t31_1-p1'],1000.0,0.0
PE1819Z1829Z12Zt,atp_c + h2o_c + pe1819Z1829Z12Z_c --> adp_c + h_c + pe1819Z1829Z12Z_e + pi_c,['M153_2750007406-t31_1-p1'],1000.0,0.0
PG18111Z160t,atp_c + h2o_c + pg18111Z160_c --> adp_c + h_c + pg18111Z160_e + pi_c,['M153_2750007406-t31_1-p1'],1000.0,0.0
PG1819Z160t,atp_c + h2o_c + pg1819Z160_c --> adp_c + h_c + pg1819Z160_e + pi_c,['M153_2750007406-t31_1-p1'],1000.0,0.0
PGP1819Z160t,atp_c + h2o_c + pgp1819Z160_c --> adp_c + h_c + pgp1819Z160_e + pi_c,['M153_2750007406-t31_1-p1'],1000.0,0.0
