reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
THFGLUS,atp_c + glu__L_c + thf_c --> adp_c + h_c + pi_c + thfglu_c,['EMWEY_00039680-t26_1-p1'],1000.0,0.0
THMPPt2m,thmpp_c --> thmpp_m,['EMWEY_00031120-t26_1-p1'],1000.0,0.0
THRTRSm,atp_m + thr__L_m + trnathr_m --> amp_m + ppi_m + thrtrna_m,"['EMWEY_00049990', 'EMWEY_00004130', 'EMWEY_00008490', 'EMWEY_00008330-t26_1-p1']",1000.0,0.0
VALTRSm,atp_m + trnaval_m + val__L_m --> amp_m + ppi_m + valtrna_m,['EMWEY_00059620-t26_1-p1'],1000.0,0.0
ZYMSTt,zymst_e --> zymst_c,['EMWEY_00021760-t26_1-p1'],1000.0,0.0
4M2OPLOXRD,4mop_c + h_c + lpam_c --> 3mbdhl_c + co2_c,['EMWEY_00042350-t26_1-p1'],1000.0,0.0
ACOAD1,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,"['EMWEY_00055960-t26_1-p1', 'EMWEY_00055380-t26_1-p1']",1000.0,0.0
ACOAD6,nad_c + tdcoa_c --> h_c + nadh_c + td2coa_c,['EMWEY_00055960-t26_1-p1'],1000.0,0.0
KAS1,14.0 h_c + ibcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa1_c + 4.0 h2o_c + 10.0 nadp_c,"['EMWEY_00032070-t26_1-p1', 'EMWEY_00012380-t26_1-p1', 'EMWEY_00057190-t26_1-p1', 'EMWEY_00051690-t26_1-p1']",1000.0,0.0
KAS16,ddcaACP_c + 2.0 h_c + malACP_c + nadph_c --> 3hmrsACP_c + ACP_c + co2_c + nadp_c,"['EMWEY_00012380-t26_1-p1', 'EMWEY_00032070-t26_1-p1', 'EMWEY_00051690-t26_1-p1']",1000.0,0.0
KAS3,14.0 h_c + ivcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa3_c + 4.0 h2o_c + 10.0 nadp_c,"['EMWEY_00032070-t26_1-p1', 'EMWEY_00012380-t26_1-p1', 'EMWEY_00057190-t26_1-p1', 'EMWEY_00051690-t26_1-p1']",1000.0,0.0
KAS5,16.0 h_c + ibcoa_c + 6.0 malcoa_c + 11.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa5_c + 5.0 h2o_c + 11.0 nadp_c,"['EMWEY_00032070-t26_1-p1', 'EMWEY_00012380-t26_1-p1', 'EMWEY_00057190-t26_1-p1', 'EMWEY_00051690-t26_1-p1']",1000.0,0.0
KAS6,17.0 h_c + ibcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa6_c + 5.0 h2o_c + 12.0 nadp_c,"['EMWEY_00032070-t26_1-p1', 'EMWEY_00012380-t26_1-p1', 'EMWEY_00057190-t26_1-p1', 'EMWEY_00051690-t26_1-p1']",1000.0,0.0
KAS7,accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,"['EMWEY_00032070-t26_1-p1', 'EMWEY_00012380-t26_1-p1', 'EMWEY_00057190-t26_1-p1', 'EMWEY_00051690-t26_1-p1']",1000.0,0.0
ORNTAC,acorn_c + glu__L_c --> acglu_c + orn_c,['EMWEY_00041490-t26_1-p1'],1000.0,0.0
SUCD1,fad_c + succ_c --> fadh2_c + fum_c,['EMWEY_00028990-t26_1-p1'],1000.0,0.0
URFGTT,2ombz_c + amet_c --> 2ommb_c + ahcys_c + h_c,['EMWEY_00019490-t26_1-p1'],1000.0,0.0
OXPTNDH,h2o_c + nad_c + oxptn_c --> glutar_c + 2.0 h_c + nadh_c,"['EMWEY_00017150-t26_1-p1', 'EMWEY_00019140-t26_1-p1']",1000.0,0.0
ARABDI,arab__D_c --> rbl__D_c,['EMWEY_00049160-t26_1-p1'],1000.0,0.0
DKFPS2,fdp_c + mthgxl_c --> dkfp_c + g3p_c,['EMWEY_00001500-t26_1-p1'],1000.0,0.0
NADS1m,atp_m + dnad_m + nh4_m --> amp_m + h_m + nad_m + ppi_m,['EMWEY_00044790-t26_1-p1'],1000.0,0.0
DYTK2,dtmp_c + ttp_c --> dtdp_c + tdp_c,['EMWEY_00002320-t26_1-p1'],1000.0,0.0
BZ12DOX,bz_c + h_c + nadh_c + o2_c --> bz12diol_c + nad_c,['EMWEY_00000680-t26_1-p1'],1000.0,0.0
CACOAHA,caffcoa_c + h2o_c --> 34dhbald_c + accoa_c,['EMWEY_00048520-t26_1-p1'],1000.0,0.0
FCOAHA,ferulcoa_c + h2o_c --> accoa_c + vanln_c,['EMWEY_00048520-t26_1-p1'],1000.0,0.0
GLYCTO1,glyclt_c + o2_c --> glx_c + h2o2_c,['EMWEY_00008030-t26_1-p1'],1000.0,0.0
HIBDkt,3hmp_c + nad_c --> h_c + mmtsa_c + nadh_c,['EMWEY_00008560-t26_1-p1'],1000.0,0.0
MGCH,3mgcoa_c + h2o_c --> hmgcoa_c,['EMWEY_00048520-t26_1-p1'],1000.0,0.0
PDHa,h_c + lpam_c + pyr_c --> adhlam_c + co2_c,"['EMWEY_00042580-t26_1-p1', 'EMWEY_00042350-t26_1-p1', 'EMWEY_00039180-t26_1-p1']",1000.0,0.0
DASYN_HP,ctp_c + h_c + pa_Hp_c --> cdpdag_HP_c + ppi_c,['EMWEY_00000660-t26_1-p1'],1000.0,0.0
KAS_HP2,2.0 h_c + malACP_c + nadph_c + palmACP_c --> 3hoctaACP_c + ACP_c + co2_c + nadp_c,"['EMWEY_00012380-t26_1-p1', 'EMWEY_00057190-t26_1-p1']",1000.0,0.0
PREPTHS2,14.0 h_c + 2.0 malcoa_c + 2.0 mmcoa__S_c + 10.0 nadph_c + phdcaACP_c --> 2.0 co2_c + 4.0 coa_c + 5.0 h2o_c + 10.0 nadp_c + prepphthACP_c,['EMWEY_00055660-t26_1-p1'],1000.0,0.0
MCBTS3,atp_c + bhb_c + 2.0 lys__L_c + 2.0 nadp_c + 3.5 o2_c + occoa_c + salc_c + ser__L_c --> adp_c + cmcbtt_c + co2_c + coa_c + 5.0 h2o_c + 2.0 h_c + 2.0 nadph_c + pi_c,['EMWEY_00040090-t26_1-p1'],1000.0,0.0
