,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
HG2abcppc,,,not in model,not in model,not in model,,,,,,,,,
AACPS5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PA140tap,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G5SD,,,nonlethal,not in model,not in model,,,,,,,,,
C140SN,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MANA2,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT1801819Z160,,,not in model,nonlethal,not in model,,,,,,,,,
THMPPt2m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ipdp_e,,,nonlethal,not in model,not in model,,,,,,,,,
EPISTAT_SC,,,not in model,not in model,not in model,,,,,,,,,
GLUDC,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z18111Z18111Z3,,,not in model,not in model,not in model,,,,,,,,,
CERS224,,,not in model,not in model,not in model,,,,,,,,,
PSUDS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DDPGA,,,not in model,not in model,not in model,,,,,,,,,
GLYCK,,,not in model,not in model,not in model,,,,,,,,,
EX_pq_e,,,not in model,not in model,not in model,,,,,,,,,
ARTCOAL2,,,not in model,not in model,not in model,,,,,,,,,
ACOAD1,,,not in model,not in model,not in model,,,,,,,,,
ANHMK,,,not in model,not in model,not in model,,,,,,,,,
PROPROPROr,,,nonlethal,not in model,not in model,,,,,,,,,
H2O2t,,,not in model,not in model,not in model,,,,,,,,,
DHFS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
Cut1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MTHFR3,,,not in model,not in model,not in model,,,,,,,,,
3OAR181_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FA140ACPHi,,,not in model,not in model,not in model,,,,,,,,,
CITt4_1,,,nonlethal,not in model,not in model,,,,,,,,,
ETHAPT1801819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCD4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LALDO,,,not in model,not in model,not in model,,,,,,,,,
ARTFR41_cho,,,not in model,not in model,not in model,,,,,,,,,
DM_ala__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ADSK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ETHAPT_OLE_EPA_c,,,nonlethal,not in model,not in model,,,,,,,,,
DURAD,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT1819Z1819Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,,,
EX_hxcoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PHCD,,,not in model,not in model,not in model,,,,,,,,,
ORNtm,,,not in model,not in model,not in model,,,,,,,,,
PETHDMT_c,,,not in model,nonlethal,not in model,,,,,,,,,
LPCOXc,,,not in model,not in model,not in model,,,,,,,,,
CHOPT_HDE_HDE_c,,,not in model,nonlethal,not in model,,,,,,,,,
DGTSDS1601845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
HADPCOADH3,,,not in model,not in model,not in model,,,,,,,,,
GLNt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
DGTSD5DS1819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
METMT,,,not in model,nonlethal,nonlethal,,,,,,,,,
MLTG3,,,not in model,not in model,not in model,,,,,,,,,
DURIPP,,,not in model,nonlethal,nonlethal,,,,,,,,,
ASPO4,,,not in model,not in model,not in model,,,,,,,,,
34HPLtm,,,nonlethal,not in model,not in model,,,,,,,,,
OXGDC2,,,not in model,not in model,not in model,,,,,,,,,
ACACT10m,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_STC_EPA_c,,,nonlethal,not in model,not in model,,,,,,,,,
DOLK,,,not in model,not in model,not in model,,,,,,,,,
ECOAH2m,,,not in model,not in model,not in model,,,,,,,,,
KAS12,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ascb__L_e,,,not in model,not in model,not in model,,,,,,,,,
34HPPOR,,,not in model,not in model,not in model,,,,,,,,,
MOTH3,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT18111Z18111Z160,,,not in model,nonlethal,not in model,,,,,,,,,
acoa_prod13,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UREA2t2,,,not in model,not in model,not in model,,,,,,,,,
HBCO_nadp,,,not in model,not in model,not in model,,,,,,,,,
EX_26dmani_e,,,not in model,not in model,not in model,,,,,,,,,
CITL,,,nonlethal,not in model,not in model,,,,,,,,,
GNK,,,not in model,nonlethal,nonlethal,,,,,,,,,
GTHRDte,,,nonlethal,not in model,not in model,,,,,,,,,
SSALxm,,,not in model,not in model,not in model,,,,,,,,,
EX_lysvalphe_e,,,not in model,not in model,not in model,,,,,,,,,
IG3PS_1,,,not in model,not in model,not in model,,,,,,,,,
EX_enter_e,,,nonlethal,not in model,nonlethal,,,,,,,,,
OXPTNDH,,,not in model,not in model,not in model,,,,,,,,,
DGDGD4DS1839Z12Z15Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PTRCTA,,,nonlethal,not in model,not in model,,,,,,,,,
PLDAGAT_PALM_PALM_LNA_PC_1_c,,,nonlethal,not in model,not in model,,,,,,,,,
MOD_2mhop,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SERTRPHISr,,,nonlethal,not in model,not in model,,,,,,,,,
ACACT3c,,,not in model,not in model,not in model,,,,,,,,,
EX_citr__L_e,,,nonlethal,not in model,not in model,,,,,,,,,
HEMELm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH1819Z18111Z160,,,not in model,not in model,not in model,,,,,,,,,
POR,,,not in model,not in model,not in model,,,,,,,,,
FAS140,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1819Z1819Z180,,,not in model,nonlethal,not in model,,,,,,,,,
MALTHXabc,,,not in model,not in model,not in model,,,,,,,,,
AMMQT8_2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2HCO3_NAt,,,not in model,not in model,not in model,,,,,,,,,
MTHFDm,,,not in model,not in model,nonlethal,,,,,,,,,
3HAD141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH1601819Z160,,,not in model,not in model,not in model,,,,,,,,,
TRPt,,,not in model,not in model,not in model,,,,,,,,,
EX_dgsn_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
3HAD161_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ADK3m,,,nonlethal,not in model,not in model,,,,,,,,,
NADFADOR,,,not in model,not in model,not in model,,,,,,,,,
CYOR_q8_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_starch_e,,,not in model,not in model,not in model,,,,,,,,,
EX_crn__D_e,,,not in model,not in model,not in model,,,,,,,,,
ARGARGLYSr,,,not in model,not in model,not in model,,,,,,,,,
DGTSDS1839Z12Z15Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
TAGAH16018111Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
DHORTS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MYCON1,,,not in model,not in model,not in model,,,,,,,,,
PUNP7,,,not in model,nonlethal,nonlethal,,,,,,,,,
ARGLYSex,,,not in model,nonlethal,nonlethal,,,,,,,,,
ARGN,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AKGDb,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAS140COA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_xyl__D_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASPK,,,not in model,not in model,not in model,,,,,,,,,
NTP7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GHMT2r_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACMUMptsppc,,,not in model,not in model,not in model,,,,,,,,,
RNTR4c2,,,not in model,not in model,not in model,,,,,,,,,
ERGSTt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALDH,,,not in model,not in model,not in model,,,,,,,,,
SOTA,,,not in model,not in model,not in model,,,,,,,,,
GLNASNGLNt,,,not in model,not in model,not in model,,,,,,,,,
CITCIa,,,not in model,not in model,not in model,,,,,,,,,
pe_prod10,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPEAT_EPA_ALNA_sn2_c,,,nonlethal,not in model,not in model,,,,,,,,,
FACOAL141t2pp_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
PPTTm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_hdcoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPAT120_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
3DHDCAS,,,not in model,not in model,not in model,,,,,,,,,
ACOADH140_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2E161,,,not in model,nonlethal,nonlethal,,,,,,,,,
FAS141ACPm,,,not in model,not in model,not in model,,,,,,,,,
ALDD31_1,,,not in model,not in model,not in model,,,,,,,,,
DM_val__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
IDPm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALCD4,,,not in model,not in model,not in model,,,,,,,,,
HYDFDi,,,not in model,not in model,not in model,,,,,,,,,
S2FE2SR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
METSabc,,,not in model,not in model,not in model,,,,,,,,,
CPMPS,,,not in model,not in model,not in model,,,,,,,,,
BC10_new,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CGS_m,,,not in model,not in model,not in model,,,,,,,,,
NDH1_4ppc,,,not in model,not in model,not in model,,,,,,,,,
MOD_3mopc,,,not in model,not in model,not in model,,,,,,,,,
PNTEH,,,not in model,not in model,not in model,,,,,,,,,
DCTUP,,,not in model,not in model,not in model,,,,,,,,,
MI1456PK,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_MYRS_EPA_LNA_PE_13_c,,,not in model,nonlethal,not in model,,,,,,,,,
TFENFEORc,,,not in model,not in model,not in model,,,,,,,,,
AACPS4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpg161t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYSTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DHPACCOAHIT,,,not in model,not in model,not in model,,,,,,,,,
PYR5CDmc,,,not in model,not in model,not in model,,,,,,,,,
HMR_0180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYC3Pabc,,,not in model,nonlethal,not in model,,,,,,,,,
MMSDH,,,not in model,not in model,not in model,,,,,,,,,
MG3Ac,,,not in model,not in model,not in model,,,,,,,,,
PETHTMT_c,,,not in model,nonlethal,not in model,,,,,,,,,
RE3033R,,,not in model,nonlethal,not in model,,,,,,,,,
ETHAPT_STC_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
NH4tm,,,not in model,not in model,not in model,,,,,,,,,
SERabc,,,not in model,not in model,not in model,,,,,,,,,
PLA2PC_HDE_DHA_c,,,not in model,nonlethal,not in model,,,,,,,,,
ALPHm,,,nonlethal,nonlethal,not in model,,,,,,,,,
NADPHtmt,,,not in model,not in model,not in model,,,,,,,,,
BDMT,,,nonlethal,not in model,not in model,,,,,,,,,
PA181abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAO141p_evenc,,,not in model,not in model,not in model,,,,,,,,,
EX_co2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDPC_HDE_ALNA_c,,,not in model,not in model,not in model,,,,,,,,,
ECOAH8,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARGORNt7,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1801819Z1819Z2,,,not in model,not in model,not in model,,,,,,,,,
SDOOR_c,,,not in model,not in model,not in model,,,,,,,,,
G3PD5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FOLD3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
VALTAim,,,not in model,not in model,not in model,,,,,,,,,
THRTHRARGt,,,nonlethal,not in model,not in model,,,,,,,,,
ETHAPT_EPA_EPA_c,,,not in model,not in model,not in model,,,,,,,,,
H2CO3D,,,not in model,not in model,not in model,,,,,,,,,
CPK1,,,not in model,not in model,not in model,,,,,,,,,
2AGPGAT161,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDHam1mi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_glnhishis_e,,,nonlethal,not in model,not in model,,,,,,,,,
OXOADLRc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TRE6PH,,,not in model,not in model,not in model,,,,,,,,,
DDGLK,,,not in model,not in model,not in model,,,,,,,,,
LPEAT_LNA_HDE_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
HMT,,,not in model,nonlethal,nonlethal,,,,,,,,,
PE18111Z1829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HEMEOS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_trnathr_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PI4P5K_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAR5m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FRDcm,,,nonlethal,not in model,not in model,,,,,,,,,
BTDD_RR,,,not in model,not in model,not in model,,,,,,,,,
MXMOc,,,not in model,not in model,not in model,,,,,,,,,
EX_pa141_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_s7p_e,,,not in model,not in model,not in model,,,,,,,,,
DGDGD4DS1829Z12Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLCt2,,,nonlethal,not in model,nonlethal,,,,,,,,,
ARGSERSERr,,,not in model,not in model,not in model,,,,,,,,,
IGPDH,,,not in model,not in model,not in model,,,,,,,,,
GLYAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_glycogen1500_e,,,not in model,not in model,not in model,,,,,,,,,
MI1PS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MEVK2,,,not in model,not in model,not in model,,,,,,,,,
MI145PP,,,not in model,nonlethal,nonlethal,,,,,,,,,
ATDGDm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL1G181,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLA2PC_EPA_ARA_c,,,not in model,nonlethal,not in model,,,,,,,,,
EX_murein5p5p_e,,,not in model,not in model,not in model,,,,,,,,,
CYTBD2,,,not in model,nonlethal,nonlethal,,,,,,,,,
3OAS180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MALTHPabc,,,not in model,not in model,not in model,,,,,,,,,
PA141abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RTOTALt,,,not in model,not in model,not in model,,,,,,,,,
HATSH,,,not in model,not in model,not in model,,,,,,,,,
ASPt2_3,,,not in model,not in model,not in model,,,,,,,,,
EX_pail18111Z160_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LEUtm,,,not in model,not in model,not in model,,,,,,,,,
A2GALT4c,,,not in model,not in model,not in model,,,,,,,,,
WCOS,,,not in model,not in model,not in model,,,,,,,,,
AGTim,,,not in model,not in model,not in model,,,,,,,,,
MDH2,,,not in model,not in model,not in model,,,,,,,,,
MMSAD2,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod11,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
APATc,,,not in model,not in model,not in model,,,,,,,,,
BUTCT,,,not in model,not in model,not in model,,,,,,,,,
NTD4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G3PD1ir,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACALD,,,not in model,not in model,not in model,,,,,,,,,
ECA4COLIPAabctexc,,,nonlethal,not in model,nonlethal,,,,,,,,,
MOD_4mop,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TALA,,,not in model,nonlethal,not in model,,,,,,,,,
METDabc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
56DH5FLURAAMH,,,not in model,not in model,not in model,,,,,,,,,
NO2Rc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGGH1829Z12Z1634Z7Z10Zc,,,not in model,not in model,not in model,,,,,,,,,
ARAB1D1,,,not in model,not in model,not in model,,,,,,,,,
CYOOm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCRabc,,,not in model,not in model,not in model,,,,,,,,,
HSERTA,,,not in model,not in model,not in model,,,,,,,,,
KAS16,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r2416,,,not in model,not in model,not in model,,,,,,,,,
MK8t,,,not in model,not in model,not in model,,,,,,,,,
ACOAD9mc,,,not in model,not in model,not in model,,,,,,,,,
SO4t4_3,,,not in model,not in model,not in model,,,,,,,,,
PE120abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
D3AIBTm,,,not in model,not in model,not in model,,,,,,,,,
EX_sbt__D_e,,,not in model,not in model,not in model,,,,,,,,,
SQD2_183_9_12_15,,,not in model,not in model,not in model,,,,,,,,,
K2L4Aabctexc,,,nonlethal,not in model,nonlethal,,,,,,,,,
Kabc,,,not in model,not in model,not in model,,,,,,,,,
MGDGW3DS1839Z12Z15Z1627Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_0986,,,not in model,nonlethal,not in model,,,,,,,,,
PA160tap,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PS180abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TYRTYRt,,,not in model,not in model,not in model,,,,,,,,,
APCPT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GAT1_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ILEt2r,,,not in model,not in model,not in model,,,,,,,,,
ACOAD1fm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR180y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPEAT_EPA_EPA_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
CO2tmt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PHETRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_hdcea_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCOAACTr,,,nonlethal,nonlethal,not in model,,,,,,,,,
EX_propropro_e,,,nonlethal,not in model,not in model,,,,,,,,,
FASC240ACP,,,nonlethal,not in model,not in model,,,,,,,,,
pe_prod16,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAS100_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
H2Otm,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z18111Z18111Z1,,,not in model,not in model,not in model,,,,,,,,,
DHORDi,,,not in model,not in model,not in model,,,,,,,,,
AGPAT141_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
r1953,,,not in model,not in model,not in model,,,,,,,,,
PTRCtmi,,,not in model,not in model,not in model,,,,,,,,,
GST12_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
UPP3MT_2,,,not in model,not in model,not in model,,,,,,,,,
GLYC2Pabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
TAGAH18111Z18111Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
ACACT4m,,,not in model,not in model,not in model,,,,,,,,,
ALAASNLEUr,,,not in model,not in model,not in model,,,,,,,,,
RBFSb,,,not in model,not in model,not in model,,,,,,,,,
MECDPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PROTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2ATE140,,,not in model,nonlethal,nonlethal,,,,,,,,,
DGDGW3DS1839Z12Z15Z160c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACGPID,,,not in model,nonlethal,nonlethal,,,,,,,,,
GPIAT,,,not in model,nonlethal,nonlethal,,,,,,,,,
RE3033C,,,not in model,not in model,not in model,,,,,,,,,
pe_prod1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_hxan_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_mobd_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OMBZLM6m,,,nonlethal,nonlethal,not in model,,,,,,,,,
ETHAPT_MYRS_GLNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
PHCDm,,,not in model,not in model,not in model,,,,,,,,,
FRD2,,,nonlethal,not in model,not in model,,,,,,,,,
ARBabc,,,not in model,not in model,not in model,,,,,,,,,
DVPCHLD450ORc,,,not in model,not in model,not in model,,,,,,,,,
1AGPEAT1819Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
QULNS,,,nonlethal,not in model,not in model,,,,,,,,,
ACACT4r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGTCY,,,not in model,not in model,not in model,,,,,,,,,
ACACT1r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ITCOALm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2ATG140,,,not in model,nonlethal,nonlethal,,,,,,,,,
2DGULRx,,,not in model,not in model,not in model,,,,,,,,,
4MBZDH,,,not in model,not in model,not in model,,,,,,,,,
FRNDPR_m,,,not in model,not in model,not in model,,,,,,,,,
5FTHFtm,,,not in model,not in model,not in model,,,,,,,,,
PFLACTm,,,not in model,not in model,not in model,,,,,,,,,
EX_arg__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HXPRT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DCYTt2,,,not in model,not in model,not in model,,,,,,,,,
HMGL_1c,,,not in model,not in model,not in model,,,,,,,,,
FEDCabc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DRIBabc,,,not in model,not in model,nonlethal,,,,,,,,,
AOXSr,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pg120_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPATCOA1801819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pe120_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2AGPGAT160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLA2PC_MYRS_LNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
DPR,,,not in model,not in model,not in model,,,,,,,,,
OCDCYAt,,,nonlethal,not in model,not in model,,,,,,,,,
EX_met__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_apoACP_c,,,not in model,nonlethal,nonlethal,,,,,,,,,
CHSTEROLt3,,,not in model,nonlethal,not in model,,,,,,,,,
ACOAO7pc,,,not in model,not in model,not in model,,,,,,,,,
NAt5,,,not in model,not in model,not in model,,,,,,,,,
LLDH_ferr_xc,,,not in model,not in model,not in model,,,,,,,,,
HMR_1651,,,not in model,not in model,not in model,,,,,,,,,
MG2Bc,,,not in model,not in model,not in model,,,,,,,,,
EX_leuasnasp_e,,,not in model,not in model,not in model,,,,,,,,,
DSBAO1e,,,not in model,nonlethal,nonlethal,,,,,,,,,
DGTSDS1839Z12Z15Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
3HAD161,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALDD11,,,not in model,not in model,not in model,,,,,,,,,
MDHm,,,nonlethal,not in model,not in model,,,,,,,,,
FACOAL1831,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
pg_prod5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALDD20xm,,,not in model,not in model,not in model,,,,,,,,,
PLDPE_MYRS_GLNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
DXPS_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
APH160,,,not in model,not in model,nonlethal,,,,,,,,,
DOLPMT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_meoh_e,,,not in model,not in model,not in model,,,,,,,,,
COAtim,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ala__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PYDXDH_1,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT,,,not in model,nonlethal,nonlethal,,,,,,,,,
THRA,,,not in model,not in model,not in model,,,,,,,,,
OCOAT1,,,not in model,not in model,not in model,,,,,,,,,
LPEAT_HDE_ALNA_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
HDL_HSSYNnhs,,,not in model,not in model,not in model,,,,,,,,,
FACOAL181_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGW6DS1829Z12Z1617Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT1601819Z1602,,,not in model,not in model,not in model,,,,,,,,,
ASNGLNNaEx,,,not in model,not in model,not in model,,,,,,,,,
CEPTEnhs,,,not in model,not in model,not in model,,,,,,,,,
ORNTA_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NA1Htm,,,not in model,not in model,not in model,,,,,,,,,
CS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_tyrtrpphe_e,,,not in model,not in model,not in model,,,,,,,,,
BPNT2,,,not in model,not in model,not in model,,,,,,,,,
ACYP_2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CFAS180G,,,nonlethal,not in model,nonlethal,,,,,,,,,
SK_trnaval_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SACCD2,,,not in model,nonlethal,nonlethal,,,,,,,,,
SO4ti,,,not in model,not in model,not in model,,,,,,,,,
FE3HOXabcppc,,,not in model,not in model,not in model,,,,,,,,,
ARGSERSERt,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
lipid7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYDHD,,,not in model,not in model,nonlethal,,,,,,,,,
ARSENBabc,,,not in model,not in model,not in model,,,,,,,,,
OPETDC,,,not in model,not in model,not in model,,,,,,,,,
EX_pc_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_fe3dhbzs_e,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_HDE_MYRS_HDE_PE_15_c,,,not in model,not in model,not in model,,,,,,,,,
ALCD24xi,,,not in model,not in model,not in model,,,,,,,,,
ETHSO3abcppc,,,not in model,nonlethal,not in model,,,,,,,,,
PLDAGAT18111Z1819Z1819Z3,,,not in model,not in model,not in model,,,,,,,,,
PAPA_LNA_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21801845Z9Z12Z15Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ORNDC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SPMDtmi,,,not in model,not in model,not in model,,,,,,,,,
MOD_3mop,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2AGPEAT161,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TYRt2m,,,not in model,not in model,not in model,,,,,,,,,
ACGApts,,,not in model,not in model,not in model,,,,,,,,,
FAMPL5,,,not in model,not in model,not in model,,,,,,,,,
2DGLCNRy,,,not in model,not in model,not in model,,,,,,,,,
NHFRBO,,,not in model,not in model,not in model,,,,,,,,,
MCTCc,,,not in model,not in model,not in model,,,,,,,,,
EX_succ_e,,,nonlethal,nonlethal,not in model,,,,,,,,,
PINA1tm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCLmc,,,not in model,not in model,not in model,,,,,,,,,
