,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
MDH3,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
NO2t2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
acoa_prod3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
NADH2_u6cm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
pe_prod6,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,not in model,,not in model
INS2D,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
NTRARf,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
G12MT1gc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
PLDPC_EPA_EPA_c,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
ARGTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOADAGAT1819Z1819Z18111Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOAD4_1,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
RETINOLACACTc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ORNt,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PLDAGAT_PALM_PALM_LNA_PE_11_c,not in model,not in model,nonlethal,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
EX_adprib_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
LPAMt,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
EAR40y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
EX_acolipa_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SPHK21c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
DICtm,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PPC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
PRAMPC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
2HP6MPMOmc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
OCBT_1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
OCTDPtmt,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
EX_phepheasn_e,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,nonlethal
FASm260,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_glyc3p_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ALDD2x,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
NODOy,not in model,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PLDAGAT_PALM_EPA_LNA_PE_13_c,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
GLUK_syn,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
PLDAGAT1819Z18111Z1819Z1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
DSCLCOCH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
GRXR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
G3PD1irm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
EX_din_e,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
HEMEOSm_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
HMR_0846nhs,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
GCC2amc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
TRPMETVALr,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FASC182ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CRNCARtm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
EX_lineth_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
G12MT1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
CMPA,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
PLPSA218111Z1829Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
FACOAL120t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CYSTA,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
HGPHT,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
NDH_1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
PLDAGAT18111Z18111Z1602,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
LPLIPAL2ATG181,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
FRDO2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_no2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
MANBabc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EX_thrmetarg_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ASPSEc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,nonlethal,not in model,,not in model
NADS1m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
NADH2_u6cmc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
2HH24DDH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
EAR60x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ENO,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_glyald_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PYDXS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
DASYN120,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOAD20,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
UAG4Ei,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
IMPD,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
NIt5,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
SQD2_182_9_12,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
PLDAGAT_LNA_EPA_LNA_PE_14_c,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
DOLPMMerc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_rib__D_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ILETRSm,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,,not in model,,nonlethal,not in model,,not in model
ACPS1ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
CHPHYS,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PMI1346PS,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
DM_gln__L_c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACACT7r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AMALT3,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
UDPDPS2,nonlethal,not in model,not in model,not in model,nonlethal,,,,not in model,,nonlethal,nonlethal,,not in model
EX_dsbcrd_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
HEMEOS_1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
STRDNCCPT1,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
ACOTA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
SUCHMSSELCYSL,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
CYSLYSL,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
XOLEST2te,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
LIPOti_1,nonlethal,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
AKP1,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
RNMK,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DAGAH_OLE_STC_c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DMBZIDS,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
SBPP1,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
PLDPC_LNA_ARA_c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
MTAM_nh4c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
OCOAT2r,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
EX_ctbt_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
6TXAN5MPAML,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
LPLIPAL1G180,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
HACD7i,not in model,not in model,not in model,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
GLYGS,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
TRPTHRILEt,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
I4FE4ST,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
UPPRT,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOTAimc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
ACOAD9m,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
NDPK2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_leuleu_e,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
LDH_D,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_5fthf_e,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EAR80y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
EX_egly_e,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
METSRabc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_HC00005_e,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
ALKP,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
GTPCI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
NTD12,not in model,not in model,not in model,not in model,nonlethal,,,,not in model,,not in model,not in model,,not in model
DAGAH_OLE_PALM_c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
UG6PGT,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
SULAabc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PPCDC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
HMR_0844nhs,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
MTRI,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
HMR_0852nhs,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EX_amylose300_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
NNMT,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
LEUASNASPr,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DHAD3,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_3ntym_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ECOAH12,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
ERGSTESTH_SC,not in model,not in model,nonlethal,nonlethal,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_galman6_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ACOADAGAT18111Z1819Z1835Z9Z12Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CERS126,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ATPS3r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
DLYSPYRAT,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,nonlethal,,not in model
UDPGDC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DHAPtap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ALLPI,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
MYCTR,not in model,not in model,not in model,not in model,not in model,,,,not in model,,nonlethal,nonlethal,,nonlethal
MCBTS,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
ADHAPR_SC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
NTPP1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
1AGPEAT1801835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,not in model,,not in model
GLCabc,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
RNDR4b,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ORNTArm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
GAT2_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
EX_pi_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CHACH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
NDPK1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
DHFR2i,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
G3PAT180_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
13PPDH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ACACT2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ICDHyr,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
pe_prod8,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,not in model,,not in model
ILEASNHISt,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
HATIH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
RE2626C,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
UDPDPS,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,,not in model,,nonlethal,nonlethal,,not in model
UNK3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
3OAS141_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
SGPL12r,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
CHTBSptsppc,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
DAGCPT_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
PYK4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
GLS2e,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ADNK1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SK_trnatyr_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
AICART,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PE161abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
XYL3abc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
TTDCAFATPc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
UGP_PGM_c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
KAS9,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
EX_2pg_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
GLYCK2,nonlethal,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
CYSS_m,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
EX_pe160_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PMDPHT,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
EX_C06314_e,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
ACCAHm,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
VALabc,not in model,not in model,not in model,nonlethal,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
LPLIPAL2A120,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
EX_pap_e,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
DAGAH_STC_EPA_c,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
PLPSA21819Z1829Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
DAGAH1601819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPATCOA1819Z18111Z,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
FACOAL100t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
O2tm,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
GALTpts,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
XAND,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
ARGt2r,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,not in model
LPLIPAL2ATE160,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
PLDAGAT1819Z1819Z1819Z2,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
ACACt2m,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ERGSTAT_SC,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,,not in model,,not in model,not in model,,nonlethal
NTRLASE2,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_thrthrarg_e,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,nonlethal,not in model,,not in model
MLTG2,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
ALCD22xi,not in model,not in model,not in model,not in model,not in model,,,,not in model,,nonlethal,nonlethal,,nonlethal
CHLBSGc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_pe1819Z1829Z12Z_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
MNt2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,nonlethal
PLA2PE_MYRS_MYRS_c,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
CHLt2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
NADS2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
3OAS181_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
EX_urea_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
TSULtm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
PPDK,not in model,not in model,nonlethal,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
DHAPT,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SUCFUMtm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
ACChex,not in model,not in model,nonlethal,nonlethal,not in model,,,,nonlethal,,not in model,not in model,,nonlethal
PAPA_MYRS_GLNA_c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
UPLA4NT,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FA181ACPH,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
AASAD1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
THFtm_1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
MM3c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
HACD3,nonlethal,nonlethal,not in model,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPATCOA1601819Z,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
HKNTDH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
KAS4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
3OAS80,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
UDPGLDC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
GLCATr,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
3MOBDC,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
LPP_SC,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
CYSTS,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PIt2m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
ACGKm,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
HMR_0907nhs,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
MCDC,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
EX_ppc1r_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
2HMHMBQMTmc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
