,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
R_group_phosphotase_1,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_pg181_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CD2abc2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLYBt2r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LPLPS1AGPE18111Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACOADAGAT1601819Z180,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
ABOR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AGPRim,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
CYOO6m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FAS161,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_atp_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
SO4t2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LYSTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NADH2_u6m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PS141abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
AGPATACP_OLE_HDE,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PG1819Z160t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ps_prod7,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PDE5,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ATGH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AMID3,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
HACD6m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FAEL183_cho,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
BWCOS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
KAT2,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ABUTD,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DGDGW6DS1829Z12Z1637Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
TPI_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
TAGAH18111Z1819Z180,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MAGAH160,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G3PDm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_HC00007_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
RE3165C,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FAOXC1811603m,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NMNDA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G12MT1c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ASPTAm,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ALCD19_L,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ZNabc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ASPO3_1,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,not in model
TRPTRSm,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
GLYTA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DLDLBTc,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NARK,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DM_met__L_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ILEt_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CDGS1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CHOLSH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
QMO2,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLA2PC_HDE_ALNA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
3NUCLE2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HMR_4957,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PSSA160,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
VALVALr,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
DASYN_HP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DGDGW6DS1829Z12Z1627Z10Z1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HPPPNt2r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DAGPYP_SC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DOLPGT1,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
FACOAL170_anteiso,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
42A12BOOX,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
BZ12DOX,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
lipid6,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ATP2t_m,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
DAGK120,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PPBNGS_1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PDCm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AKGDam,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
pe_prod13,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ETHAPT_STC_GLNA_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_uri_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
URIC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT_LNA_EPA_GLNA_PE_14_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FADFMNtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LNS14DM,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACCOAL,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PSDC_BS,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
CSNATm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DGTSDS18111Z1829Z12Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PHYCBOXL,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DOLDPP_pf,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
SUCFUMt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SERt2r,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FACOAL200,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HACD5i,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
BCOALIG,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ALDD20y,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SUCD1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
FAH3,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
APRAUR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ATGDm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PPAer,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
CHOPT_MYRS_DHA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FASC180ACP,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FAO161p_evenc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_pg160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PMI12346PS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DHDPS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LPLIPAL2E141,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PUTA3,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
lipid5,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ALCD23yi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
3OAR140_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ORNTACim,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
KARA2,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
VCOAD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FE2tm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DRBK,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ABUTt2r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
5DGLCNR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_2agpe120_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_ala__D_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PPCOAOm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MALT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ASPVALASNt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FASm2602,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LPLIPAL1A161,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDPC_OLE_PALM_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FACOAL50t2ppc,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
FACOAL170_ISO,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
GLYCLm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_murein4p3p_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GM1LIPAabcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G3PD,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_pg18111Z160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CDPDAGS_OLE_PALM,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DM_bm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DAGAH_OLE_LNA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT_EPA_EPA_DHA_PE_11_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACPPAT181,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HCITS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GHMT2r_m,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
7DHFtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
APH181,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
34HPPYRI,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,not in model
GCLDHc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GCALDtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
acoa_prod6,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
1AGPEAT1829Z12Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SALCHS4FEabcppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DAGK1819Z1819Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACONMT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
RE3040C,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MOBDabc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PYK3,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CRETINOLPMTACTc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
AMETt2m,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
NTPP11,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
THZPSN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3OAR121,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DAGK_OLE_PALM,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
THFOR2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
2AGPGAT120,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SERARGTRPr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LNS14DMx,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
KAS1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
INSt,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LALDO3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PPPGO4,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
GPDDA2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SK_fldox_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HEPKB2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_prolb_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
TAGAH16018111Z1819Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SHSL3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CYTBD,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LIPAMPL,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HMBZex,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPLIPAL1G141,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
2AGPEAT120,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LPLIPAL2E140,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ACGSm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_h2o2_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FAS200,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PLDAGAT_PALM_PALM_LNA_PC_5_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
DGDGW3DS1839Z12Z15Z1637Z10Z13Z2c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DGDGGH1839Z12Z15Z1627Z10Zc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AGPAT180_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
