,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
3HOPCD,,,not in model,not in model,not in model,,,not in model,,,,,,
2agpe181t,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HMR_4422,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
GHMT2rm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_gua_e,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
CHOPT_STC_EPA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
PEDS1819Z1829Z12Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
EX_pa161_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
P5CR,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DGDGGH1829Z12Z1627Z10Zc,,,not in model,not in model,not in model,,,not in model,,,,,,
ADNt,,,not in model,nonlethal,nonlethal,,,nonlethal,,,,,,
DSBCGTc,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
GUAD,,,not in model,not in model,not in model,,,nonlethal,,,,,,
COAt,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_g3pc_e,,,not in model,nonlethal,not in model,,,nonlethal,,,,,,
ACACT5pc,,,not in model,not in model,not in model,,,not in model,,,,,,
ASNTRSm,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
PLPSA21819Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
r1641,,,not in model,not in model,not in model,,,not in model,,,,,,
ASPTA,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EAR121x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PCMEH3ppc,,,not in model,not in model,not in model,,,not in model,,,,,,
THEXDDtm,,,not in model,not in model,not in model,,,not in model,,,,,,
LYSTYRILEt,,,not in model,not in model,not in model,,,not in model,,,,,,
GGNG,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
PDE2,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MEOHt2,,,not in model,not in model,not in model,,,not in model,,,,,,
G3PGabcppc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
AGPOPm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
SUCRt2,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_2agpg141_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DHRT_2mbcoa,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
LCADi,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ACOADAGAT18111Z18111Z1819Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
SMPD3l,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_g3ps_e,,,not in model,nonlethal,not in model,,,not in model,,,,,,
OCDCAt,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ARSNAt1,,,not in model,not in model,not in model,,,not in model,,,,,,
HBZOPT,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
EX_lido_e,,,not in model,not in model,not in model,,,not in model,,,,,,
HMR_3966,,,not in model,not in model,not in model,,,not in model,,,,,,
D_LACDm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DIPS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
MGSA,,,not in model,not in model,not in model,,,not in model,,,,,,
FA161COAabcpc,,,not in model,not in model,not in model,,,not in model,,,,,,
NTP4,,,not in model,nonlethal,not in model,,,not in model,,,,,,
UDPGD,,,not in model,not in model,not in model,,,not in model,,,,,,
GLCMAN600a_e,,,not in model,not in model,not in model,,,not in model,,,,,,
SACCD1,,,not in model,not in model,not in model,,,not in model,,,,,,
O2tmt,,,nonlethal,not in model,not in model,,,not in model,,,,,,
THMMPtrbc,,,not in model,not in model,nonlethal,,,not in model,,,,,,
4HBZR,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT1819Z18111Z1819Z3,,,not in model,not in model,not in model,,,not in model,,,,,,
CITtcm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MALTTRabc,,,not in model,not in model,not in model,,,not in model,,,,,,
2agpe141t,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_5mthf_e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
A3GALT3c,,,not in model,not in model,not in model,,,not in model,,,,,,
UPPDC1_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
MOD_2mbdhl,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CRTNh,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDPC_MYRS_GLNA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
SPT_syn,,,not in model,not in model,not in model,,,not in model,,,,,,
ALAALACNc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_gmp_e,,,not in model,not in model,nonlethal,,,not in model,,,,,,
ATRZCH,,,not in model,not in model,not in model,,,not in model,,,,,,
PBAL,,,not in model,not in model,not in model,,,not in model,,,,,,
LALDO2x,,,not in model,not in model,not in model,,,not in model,,,,,,
GLYALDDr,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PCHLD450ORc,,,not in model,not in model,not in model,,,not in model,,,,,,
AMAOTr,,,not in model,not in model,not in model,,,not in model,,,,,,
FFSD,,,not in model,not in model,not in model,,,nonlethal,,,,,,
NDPK10,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FRDx,,,nonlethal,not in model,not in model,,,not in model,,,,,,
PAPA18111Z1819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FACOAL161,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
NPH,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ACONTa,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
TARTDC,,,not in model,not in model,not in model,,,not in model,,,,,,
FORt2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ACOAR6mc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
TAGAH16018111Z160,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FAS120_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ASPT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
NTPP9,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
BTNCc,,,not in model,not in model,not in model,,,not in model,,,,,,
ETHAPT_PALM_DHA_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
PPCK,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
lipid3,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACACT6m,,,not in model,not in model,not in model,,,not in model,,,,,,
G3PCabcppc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
GUACYC,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
NADH16,,,not in model,not in model,not in model,,,not in model,,,,,,
ALAtmi,,,not in model,not in model,not in model,,,not in model,,,,,,
FACOAE160,,,not in model,not in model,not in model,,,not in model,,,,,,
FAO182p_evenevenc,,,not in model,not in model,not in model,,,not in model,,,,,,
ARGt5r,,,nonlethal,not in model,not in model,,,not in model,,,,,,
NADPPPS,,,not in model,not in model,not in model,,,not in model,,,,,,
SUCLm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EAR40x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ATP_3h_tm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FCLT_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
LMN2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DMHDRFS,,,not in model,not in model,not in model,,,not in model,,,,,,
PPCKm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_cdpdodec11eg_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AGDC,,,not in model,not in model,not in model,,,not in model,,,,,,
NOS,,,not in model,not in model,not in model,,,not in model,,,,,,
ARABDI,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
RNTR3,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ANS,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PE1819Z1845Z9Z12Z15Zt,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SULOm,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
TUNGSabcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CFAS180E,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
UGALNACtg,,,nonlethal,not in model,not in model,,,not in model,,,,,,
ACOAD10m,,,not in model,not in model,not in model,,,not in model,,,,,,
DH3MCHCDH,,,not in model,not in model,not in model,,,not in model,,,,,,
ALASm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CU1abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HEMEOMOm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MANGLYCptsppc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PPBNGS,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
OCTDPS,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ASP4DC,,,not in model,not in model,not in model,,,not in model,,,,,,
DGDGGH1819Z1637Z10Z13Zc,,,not in model,not in model,not in model,,,not in model,,,,,,
FAS100_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
KAT7,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
LPCAT_HDE_HDE_sn2_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
EX_pectin_e,,,not in model,not in model,not in model,,,not in model,,,,,,
r2534,,,not in model,not in model,not in model,,,nonlethal,,,,,,
NMNAT,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PAPA1819Z1819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EAR80_m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AAMYL_1,,,not in model,not in model,not in model,,,not in model,,,,,,
DASYN161,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
K2L4Aabcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
r2526,,,not in model,not in model,not in model,,,nonlethal,,,,,,
UAG4E,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CEL6abc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FAS240_L,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
LPLIPAL2E120,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
G1Pt6_2,,,not in model,not in model,not in model,,,not in model,,,,,,
VALtec,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_cell4_e,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FAS141ACPmc,,,not in model,not in model,not in model,,,not in model,,,,,,
CYO1b_sync,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACOAR7m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ETHAPT_STC_ALNA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
THFAT,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
RE0577C,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOAHimc,,,not in model,not in model,not in model,,,not in model,,,,,,
ARBt2r,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_pro__L_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
FLVR,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLDAGAT_OLE_EPA_DHA_PE_14_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
MG2Ac,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DAGAH_STC_STC_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
ACCOAC,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
POR_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CDPPH,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
CPPPGO_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
EX_valleuphe_e,,,not in model,not in model,not in model,,,not in model,,,,,,
3DH5HPBMTmc,,,not in model,not in model,not in model,,,not in model,,,,,,
ZHYc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AKGDm,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
IPMD,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DGDGGH1829Z12Z160c,,,not in model,not in model,not in model,,,not in model,,,,,,
FAO141p_oddc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
SQLErxc,,,not in model,not in model,nonlethal,,,not in model,,,,,,
NTRIRy,,,not in model,not in model,not in model,,,not in model,,,,,,
DH4MCHCDH,,,not in model,not in model,not in model,,,not in model,,,,,,
SPMDabc,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
FA180COAabcpc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_hghhlipan_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
GTHPe,,,not in model,not in model,not in model,,,not in model,,,,,,
PRO1y,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDPC_LNA_HDE_c,,,not in model,not in model,not in model,,,not in model,,,,,,
F4H2O,,,not in model,not in model,not in model,,,nonlethal,,,,,,
TAGAH1819Z1819Z180,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CTBTabc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PGPS18111Z160,,,not in model,not in model,not in model,,,not in model,,,,,,
DADK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_salchs2fe_e,,,not in model,not in model,not in model,,,not in model,,,,,,
GPPShc,,,not in model,not in model,not in model,,,not in model,,,,,,
G1Dx,,,nonlethal,not in model,not in model,,,not in model,,,,,,
DM_asp__L_c,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
CACOAL,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
NOS1,,,not in model,not in model,not in model,,,not in model,,,,,,
AKO,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
GLBRAN,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
CBPAH,,,not in model,not in model,not in model,,,not in model,,,,,,
KAS7,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PFK_3,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
2agpg120t,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AMID_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACOADAGAT1801819Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
ORNCT,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PDHam2mic,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_eths_e,,,not in model,not in model,not in model,,,not in model,,,,,,
XYLOS1,,,not in model,not in model,not in model,,,nonlethal,,,,,,
APTNAT,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_pe18111Z1845Z9Z12Z15Z_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SERDC,,,not in model,not in model,not in model,,,not in model,,,,,,
FACOAL141,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
FASC220ACP,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
ACOADAGAT16018111Z160,,,not in model,nonlethal,not in model,,,not in model,,,,,,
EX_gly_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MDDEP1ppc,,,not in model,not in model,not in model,,,not in model,,,,,,
GCALDD,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CHLBSPc,,,not in model,not in model,not in model,,,not in model,,,,,,
APCS,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLDPE_LNA_LNA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
FASm2801,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT1819Z18111Z1601,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_enlipidA_LptA_e,,,nonlethal,not in model,nonlethal,,,nonlethal,,,,,,
KAS14,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
FA140COAabcpc,,,not in model,not in model,not in model,,,not in model,,,,,,
HMR_1644,,,not in model,not in model,not in model,,,not in model,,,,,,
HACD1i,,,not in model,not in model,nonlethal,,,not in model,,,,,,
PLDAGAT1601819Z18111Z2,,,not in model,not in model,not in model,,,not in model,,,,,,
3OAR80_m,,,not in model,not in model,not in model,,,not in model,,,,,,
TYRPHETYRt,,,nonlethal,not in model,not in model,,,not in model,,,,,,
ACCOAC_1c,,,not in model,not in model,not in model,,,not in model,,,,,,
METTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HETZK,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AGTi,,,not in model,not in model,not in model,,,not in model,,,,,,
NAMNPP,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
MCBTS2,,,not in model,not in model,not in model,,,not in model,,,,,,
NAt3_1,,,not in model,not in model,not in model,,,nonlethal,,,,,,
LSERDHr,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
DLYSOXGAT,,,not in model,nonlethal,not in model,,,not in model,,,,,,
AMPPT1,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
23CN2P4,,,not in model,not in model,not in model,,,not in model,,,,,,
CYTD,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DHPPDA2,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_arsni2_e,,,not in model,not in model,not in model,,,not in model,,,,,,
MALSm,,,not in model,not in model,not in model,,,not in model,,,,,,
FPGS4m_1,,,not in model,not in model,not in model,,,not in model,,,,,,
G6PI_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HPHL,,,not in model,not in model,not in model,,,not in model,,,,,,
MI3PP,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PSD_HP,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
DHORD7,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ASPabc,,,not in model,not in model,not in model,,,not in model,,,,,,
PPACOALmc,,,not in model,not in model,not in model,,,not in model,,,,,,
NDPK7m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLPSA218111Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_tag_enhs,,,not in model,not in model,not in model,,,not in model,,,,,,
ME2m,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_hislysthr_e,,,not in model,not in model,not in model,,,not in model,,,,,,
FAOXC80,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
MACACI,,,not in model,not in model,not in model,,,not in model,,,,,,
3HAD120_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
EX_ps161_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
SLDy,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MM1c,,,not in model,not in model,not in model,,,not in model,,,,,,
3OAS121_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
GLCOAS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
AGPATCOA_EPA_EPA_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
SHCHCS2,,,not in model,not in model,not in model,,,not in model,,,,,,
ps_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
VALVALt,,,nonlethal,not in model,not in model,,,not in model,,,,,,
PLDAGAT18111Z18111Z18111Z1,,,not in model,not in model,not in model,,,not in model,,,,,,
DGTSDS1839Z12Z15Z1835Z9Z12Z,,,not in model,not in model,not in model,,,not in model,,,,,,
MANA1,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_mg2_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DAGK18111Z160hc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PYRDC_1,,,not in model,not in model,not in model,,,not in model,,,,,,
FACOAE1829Z12Z,,,not in model,not in model,not in model,,,not in model,,,,,,
ADNt2,,,not in model,not in model,not in model,,,not in model,,,,,,
PGP161abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PRUK,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
ACPPAT180,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
N2OR,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PLDAGAT1819Z1819Z18111Z3,,,not in model,not in model,not in model,,,not in model,,,,,,
LEUabc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
DGTPtm,,,not in model,nonlethal,not in model,,,not in model,,,,,,
Hfv,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MMSDHir,,,not in model,not in model,not in model,,,not in model,,,,,,
LYCOPC,,,not in model,not in model,not in model,,,not in model,,,,,,
NMNP,,,not in model,not in model,not in model,,,nonlethal,,,,,,
OAAt_1,,,not in model,not in model,not in model,,,not in model,,,,,,
PETOHMm_cho,,,not in model,not in model,not in model,,,not in model,,,,,,
GTHOr,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PDHam2hic,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT1801819Z18111Z3,,,not in model,not in model,not in model,,,not in model,,,,,,
FAS260,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EAR100x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
IDPmc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
INSH,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DESAT18_9,,,not in model,not in model,not in model,,,not in model,,,,,,
GPAM_hsnhs,,,not in model,not in model,not in model,,,not in model,,,,,,
DROPPRy,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
MTHFCxc,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_MYRS_EPA_LNA_PC_1_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
SERD_L,,,not in model,not in model,not in model,,,nonlethal,,,,,,
KAT6,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
LCYSTabc,,,not in model,not in model,not in model,,,not in model,,,,,,
PLPSA21819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
GLNS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
