,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,itgo2020,ipbe2019_blood,ipbe2019_liver,iPfal19
OIVD1mr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992,1.000000000000003,0.9999999999999993,1.0000000000000016,1.0,NA,NA,NA,NA,NA,NA
R00352_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
FAO141p_evenc,1.0000000000000029,1.0000000000000058,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000864,1.000000000000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FECOSTESTH_SC,NA,NA,0.9999999999999978,0.9999999999999978,0.9999999999999982,0.9999999999999982,NA,NA,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000007,1.0000000000000007,0.9999999999980701,0.9999999999980701,NA,NA,NA,NA,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00200_EXP_2_TGME49_299070_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
SQDGW3DS1839Z12Z15Z160c,1.0000000000000029,1.0000000000000058,0.9999999999999981,0.9999999999999981,0.9999999999999982,0.9999999999999982,1.0000000000000013,1.0000000000000013,0.9999999999999947,0.9999999999999947,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.000000000001238,1.000000000001238,1.0000000000000024,1.0000000000000024,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R04866_n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.9999999999998798,0.9999999999996836,NA
GLUKA,1.0000000000000009,1.0000000000000022,0.9999999999999971,0.9999999999999971,0.9999999999999978,0.9999999999999978,1.0000000000000009,1.0000000000000009,0.9999999999999961,0.9999999999999961,1.0000000000000864,1.0000000000000029,1.0000000000000004,1.0000000000000004,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0000000000012348,1.0000000000012348,1.0000000000000009,1.0000000000000009,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R06782_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,0.9999999999999689,0.9999999999997612,NA
EXCbothC03657_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999988,0.9999999999996947,NA
T_c_to_e_C04419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R02058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_m_to_c_C00014_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
R03511_TGME49_249760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EAR60y,1.0000000000000004,1.0000000000000027,0.999999999999998,0.999999999999998,0.9999999999999961,0.9999999999999961,1.0000000000000004,1.0000000000000004,0.9999999999999961,0.9999999999999961,NA,NA,1.0000000000000018,1.0000000000000018,0.9999999999999996,0.9999999999999996,0.9999999999999974,0.9999999999999974,1.0000000000013185,1.0000000000013185,1.000000000000002,1.000000000000002,1.000000000000002,1.000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2eC05984_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998754,0.9999999999997283,NA
EXCbothC00376_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999416,0.9999999999999131,NA
EXCbothC02170_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999567,0.9999999999995625,NA
r1914,NA,NA,0.9999999999999971,0.9999999999999971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9996057385637596,0.9996057385637596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01324_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA,0.9999999999998864,0.9999999999997035,NA
R01122_TGME49_312520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_G00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C04688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
G5SD2,1.0000000000000009,1.000000000000004,0.9999999999999976,0.9999999999999976,NA,NA,NA,NA,NA,NA,1.000000000000087,1.000000000000004,NA,NA,0.9999999999999977,0.9999999999999977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03158_TGME49_224090_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
FTHFLi,1.0000000000000004,1.0000000000000027,-2.558004840124016e-15,-2.558004840124016e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,-1.9281509508971021e-16,-1.9281509508971021e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMMQT4_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,0.9999999999999997,0.999999999999999,1.0000000000000004,1.0000000000000018,NA,NA,NA,NA,NA,NA
EXC_BOTH_C06453_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
ALAt5r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999981,1.0000000000000002,0.9999999999999991,0.9999999999999983,1.0000000000000018,NA,NA,NA,NA,NA,NA
Tc2aC05335_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.620116664647528e-17,7.696022497757822e-17,NA
T_c_to_e_G00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C01120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C00092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
METMT,NA,NA,NA,NA,0.9999999999999952,0.9999999999999952,1.0000000000000022,1.0000000000000022,0.9999999999999954,0.9999999999999954,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002
EX_cdpdodec11eg_e,NA,NA,0.999999999999998,0.999999999999998,0.9999999999999981,0.9999999999999981,1.000000000000002,1.000000000000002,0.9999999999999946,0.9999999999999946,NA,NA,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999977
TDPGDH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000087,1.0000000000004783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999879,1.0,0.9999999999999997,NA,NA,NA
FAS100_ap,NA,NA,NA,NA,0.9999999999999952,0.9999999999999952,1.0000000000000013,1.0000000000000013,0.9999999999999954,0.9999999999999954,NA,NA,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998
MGDGW3DS1829Z12Z1644Z7Z10Z13Zc,1.000000000000002,1.0000000000000058,0.9999999999999978,0.9999999999999978,1.0000000000000007,1.0000000000000007,1.0000000000000013,1.0000000000000013,0.9999999999999956,0.9999999999999956,NA,NA,1.000000000000001,1.000000000000001,1.0000000000000002,1.0000000000000002,0.9999999999991085,0.9999999999991085,1.0000000000012388,1.0000000000012388,0.9999999999999977,0.9999999999999977,1.0000000000000018,1.0000000000000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYTBD2,0.6860074682920795,1.0000000000000153,NA,NA,0.9999999999999982,0.9999999999999982,NA,NA,0.9999999999999951,0.9999999999999951,1.0000000000000855,1.000000000000018,NA,NA,NA,NA,1.0000000000000022,1.0000000000000022,NA,NA,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C01203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EX_met_DASH_L_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8261668091597323,0.8261668091597318,0.8459966130483,0.7531797145377562,0.7479483423880566,NA,NA,NA,NA,NA,NA
T_c_to_e_C05673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
FA141COAabcpc,1.000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGP161abcppc,1.0000000000000024,1.0000000000000002,0.999999999999998,0.999999999999998,1.0000000000000007,1.0000000000000007,1.0000000000000013,1.0000000000000013,0.9999999999999947,0.9999999999999947,1.0000000000000864,1.000000000000018,1.000000000000001,1.000000000000001,0.9999999999999996,0.9999999999999996,0.9999999999991085,0.9999999999991085,1.0000000000012383,1.0000000000012383,1.000000000000001,1.000000000000001,1.0000000000000018,1.0000000000000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MGSAc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000002,0.9999999999998901,0.9999999999999984,0.9999999999999999,1.0000000000000009,NA,NA,NA,NA,NA,NA
T_c_to_a_Ser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
dag_pf_18_1_18_2tg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999981,1.0000000000004616,0.9999999999999851,0.9999999999999993,1.000000000000002,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PGPP180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993
PACOAL,1.0000000000000024,1.0000000000000002,0.9999999999999959,0.9999999999999959,0.9999999999999989,0.9999999999999989,1.0000000000000018,1.0000000000000018,0.9999999999999951,0.9999999999999951,1.000000000000087,1.0000000000004998,1.0000000000000007,1.0000000000000007,0.9999999999999993,0.9999999999999993,0.9999999999999991,0.9999999999999991,1.0000000000012403,1.0000000000012403,1.0000000000000018,1.0000000000000018,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASPGLU2m,0.9999999999999996,0.9999999999999997,0.9999999999999971,0.9999999999999971,0.9999999999999974,0.9999999999999974,1.0000000000000009,1.0000000000000009,0.9999999999999952,0.9999999999999952,1.0000000000000848,1.0000000000000029,1.0000000000000007,1.0000000000000007,0.9999999999999996,0.9999999999999996,0.9999999999999998,0.9999999999999998,1.0000000000012328,1.0000000000012328,1.0000000000000018,1.0000000000000018,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000027
3HAD140c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999968559936553,0.9999968559936502,0.9999968559998014,0.9999968559936528,0.9999968559936524,NA,NA,NA,NA,NA,NA
EX_g3pi_e,0.9999999999999947,0.9999999999999976,NA,NA,0.9999999999999977,0.9999999999999977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999793,0.9999999999999793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999996
T_c_to_e_C05841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,0.9999999999999997,NA,NA,NA
R02814__a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXCbothC00302_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999417,0.9999999999998508,NA
ACCOACc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999968559936494,0.9999968559936505,0.9999968560026018,0.9999968559936514,0.9999968559936523,NA,NA,NA,NA,NA,NA
HMBS_ap,NA,NA,NA,NA,0.9999999999999991,0.9999999999999991,1.0000000000000009,1.0000000000000009,0.9999999999999946,0.9999999999999946,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000018
T_c_to_a_C00082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000142,NA,NA,NA,NA,NA
EXC_BOTH_C00473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C00777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C05335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R08282_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000067,NA,NA,NA
EXC_BOTH_G00145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
Tc2mC00448_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1602954828958896e-15,-2.434565722993551e-17,NA
T_c_to_m_C00080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000027,NA,NA,NA,NA,NA
PLIPA2A140,NA,NA,NA,NA,0.9999999999999992,0.9999999999999992,1.0,1.0,0.9999999999999961,0.9999999999999961,NA,NA,0.9999999999999992,0.9999999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993
2DHPFALDL,0.9999999999999953,1.0000000000000038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AACPS4,1.000000000000002,0.9999999999999938,0.9999999999999968,0.9999999999999968,0.9999958133789939,0.9999958133789939,1.0000000000000013,1.0000000000000013,0.9999999999999951,0.9999999999999951,1.0000000000000864,1.0000000000000024,1.0000000000000016,1.0000000000000016,0.9999999999999993,0.9999999999999993,0.9999827850793637,0.9999827850793637,1.0000000000012383,1.0000000000012383,1.0000000000000018,1.0000000000000018,1.0000000000000024,1.0000000000000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C05448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
Tc2eC00134_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999416,0.9999999999996768,NA
R04536_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000029,NA,NA,NA
R03938_n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999032,0.9999999999996907,NA
PE18111Z1819Zt,0.9999999999999984,0.9999999999999951,0.999999999999998,0.999999999999998,0.9999999999999994,0.9999999999999994,1.0000000000000016,1.0000000000000016,0.9999999999999946,0.9999999999999946,1.0000000000000866,0.9999999999999979,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.9999999999999977,0.9999999999999977,1.0000000000012397,1.0000000000012397,1.0000000000000007,1.0000000000000007,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_gly_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9943869764508189,0.9943869764508194,0.9943869923436491,0.9943869764508178,0.9943869764508214,NA,NA,NA,NA,NA,NA
EXCbothC01019_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999896,0.9999999999996995,NA
T_c_to_e_C14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
ps_prod1,NA,NA,0.9999999999999971,0.9999999999999971,0.9999999999999986,0.9999999999999986,1.0000000000000022,1.0000000000000022,0.999999999999995,0.999999999999995,NA,NA,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992
T_c_to_e_C16462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C00138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R01702_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000013,NA,NA,NA
R07613_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PIt2m_2,1.0000000000000036,1.0000000000000002,0.9999999999999963,0.9999999999999963,0.9999999999999982,0.9999999999999982,1.0000000000000013,1.0000000000000013,0.9999999999999947,0.9999999999999947,NA,NA,1.0000000000000013,1.0000000000000013,0.9999999999999991,0.9999999999999991,0.9999999999999415,0.9999999999999415,1.0000000000012403,1.0000000000012403,1.000000000000001,1.000000000000001,0.9999999999999988,0.9999999999999988,0.8001193933340063,0.8001193933340053,0.791532205956747,0.8001193933340044,0.7915322031839446,NA,NA,NA,NA,NA,NA
T_c_to_e_C15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA,NA,NA,NA
RBFSb_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.909619691088876e-17,9.909619691088876e-17,0.0,0.0,0.0,0.0,NA,NA,NA,NA,-4.340244952365342e-14,-4.340244952365342e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0,NA,NA,NA,NA
FRD,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stress_protein_ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
EXC_BOTH_C19574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R04771_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,1.0000000000000029,0.9999999999999909,0.9999999999997264,NA
EX_ethso3_e,NA,NA,NA,NA,1.0000000000000222,1.0000000000000222,NA,NA,NA,NA,1.0000000000000862,1.0000000000000113,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2nC00013_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999855,0.9999999999997439,NA
