,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,iPfal19
HBD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999999,0.9999999999999983,1.0000000000000007,1.0000000000000007,NA,NA,NA
ILEARGILEt,NA,NA,1.0000000000000135,1.0000000000000135,NA,NA,0.0,0.0,-3.8353723569587434e-16,-3.8353723569587434e-16,NA,NA,1.5597694684534672e-16,1.5597694684534672e-16,1.0000000000000062,1.0000000000000062,NA,NA,-7.455652601757842e-15,-7.455652601757842e-15,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
R00756_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000053,NA,NA
CYTDH,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00192_TGME49_225050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ARBTNabcppc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C16681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA
R01036_TGME49_273920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
LGTHL,0.9999999999999992,1.0000000000000009,0.9999999999999998,0.9999999999999998,1.0000000000000013,1.0000000000000013,0.9999999999997594,0.9999999999997594,0.9999999999999993,0.9999999999999993,NA,NA,0.9999999999999997,0.9999999999999997,0.9966405249404872,0.9966405249404872,0.9999999999999979,0.9999999999999979,1.0000000000000357,1.0000000000000357,0.9999999999999996,0.9999999999999996,0.9999999999999997,0.9999999999999997,0.9999999999999999,0.999999999999999,0.9999999999999978,1.0000000000000016,1.0000000000000013,NA,NA,1.0000000000000009
MECDPDH2yc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.906311468830078e-16,0.0,0.0,NA,NA,NA
EXC_BOTH_C06148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C16328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
HMPK3,NA,NA,1.0000000000000016,1.0000000000000016,NA,NA,0.9999999999999983,0.9999999999999983,0.9999999999999991,0.9999999999999991,NA,NA,1.0000000000000007,1.0000000000000007,1.0000000000000093,1.0000000000000093,NA,NA,1.0000000000000413,1.0000000000000413,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
DAGK_18_1_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000062,0.9999999999999993,0.9999999999999983,1.0000000000000004,1.0000000000000007,NA,NA,NA
LEUtec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.999999999999999,0.9999999999999978,1.0000000000000016,1.0000000000000013,NA,NA,NA
EXC_BOTH_C00794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_pe140_e,1.000000000000001,0.9999999999999994,0.9999999999999981,0.9999999999999981,1.0000000000000009,1.0000000000000009,0.9999999999999994,0.9999999999999994,0.9999999999999984,0.9999999999999984,1.0000000000000022,0.9999999999999969,0.9999999999999999,0.9999999999999999,1.0000000000000104,1.0000000000000104,1.0000000000000104,1.0000000000000104,1.0000000000000326,1.0000000000000326,1.0,1.0,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999
MMSDH,1.0,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C15972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DDPAm,1.0,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3OAR40_m,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C11437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R03654_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,NA
UAGDP,1.000000000000002,1.0000000000000004,0.9999999999999986,0.9999999999999986,1.0000000000000036,1.0000000000000036,1.0000000000000009,1.0000000000000009,1.0000000000000002,1.0000000000000002,1.000000000000001,0.9999999999999966,1.0000000000000009,1.0000000000000009,1.0000000000000069,1.0000000000000069,1.000000000001929,1.000000000001929,1.0000000000000409,1.0000000000000409,1.0,1.0,1.0000000000000009,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,NA,NA,0.9999999999999998
EX_glyc3p_e,0.576911981087844,0.6136255730263706,NA,NA,0.9999999999999991,0.9999999999999991,NA,NA,NA,NA,-2.5022517219627617e-15,9.721380768249361e-14,NA,NA,NA,NA,0.9924325962524002,0.9924325962524002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R07136_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,NA
AKGDbm,0.9999999999999997,1.0000000000000004,0.9999999999999978,0.9999999999999978,1.0000000000000016,1.0000000000000016,0.9999999999999988,0.9999999999999988,0.9999999999999993,0.9999999999999993,NA,NA,1.0000000000000004,1.0000000000000004,1.0000000000000078,1.0000000000000078,0.9999999999999977,0.9999999999999977,1.000000000000041,1.000000000000041,0.9999999999999997,0.9999999999999997,0.9999999999999952,0.9999999999999952,NA,NA,NA,NA,NA,NA,NA,NA
R02055_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007,NA,NA
R01665_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002,NA,NA
PPAP_18_1_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999987,1.0000000000000002,1.0,0.9999999999999969,0.9999999999999998,NA,NA,NA
BSORx,0.9999999999999987,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_m_to_c_C02090_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R04212_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000002,NA,NA
R02300_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000036,NA,NA
R01529_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007,NA,NA
T_a_to_c_C00097_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
HCYSMT2,0.9999999999999992,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THIORDXi_c2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
SERtc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0000000000000002,1.0000000000000002,1.000000000000001,1.0000000000000016,NA,NA,NA
T_c_to_e_C03461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00485_TGME49_288740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R09151_TGME49_207620_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C06611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
Acyl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00065_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999984,NA,NA
R02208_TGME49_304480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_r_C00030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993,NA,NA
R05048_TGME49_253780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ECOAH9m,0.9999999999999998,1.0000000000000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FACOAL170_anteiso,0.9999999999999994,1.0000000000000002,1.0000000000000018,1.0000000000000018,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,1.0000000000000184,0.9999999999999997,0.9999999999999989,0.9999999999999989,1.000000000000011,1.000000000000011,0.9999999999999966,0.9999999999999966,NA,NA,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C05258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
HEXTTm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007
T_c_to_e_C00423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
SELCYSLY2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993,1.0000000000000002,0.999999999999999,0.9999999999999993,1.0000000000000024,NA,NA,NA
R03654_TGME49_256990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
TRIGS_SC,0.9999999999999992,1.0000000000000007,0.9999999999999973,0.9999999999999973,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999906,0.9999999999999906,0.9999999999999972,0.9999999999999972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2Otu_syn,NA,NA,NA,NA,NA,NA,1.0000000000000027,1.0000000000000027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPK2r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000062,0.9999999999999993,0.9999999999999983,1.0000000000000004,1.0000000000000007,NA,NA,NA
PAPA1819Z1819Z,NA,NA,NA,NA,NA,NA,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000395,1.0000000000000395,0.9999999999999989,0.9999999999999989,0.9999999999999997,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA
AMID_1,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000007,1.0000000000000007,0.9999999999999993,0.9999999999999993,0.999999999999999,0.999999999999999,NA,NA,1.0000000000000295,1.0000000000000295,1.0000000000000069,1.0000000000000069,0.9999999999999977,0.9999999999999977,1.0000000000000393,1.0000000000000393,0.999999999999999,0.999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C11435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PE18111Z1835Z9Z12Zt,0.9999999999999862,1.0000000000000004,0.999999999999999,0.999999999999999,1.0000000000000007,1.0000000000000007,0.9999999999999993,0.9999999999999993,1.0000000000000004,1.0000000000000004,1.0000000000000184,0.9999999999999997,0.9999999999999989,0.9999999999999989,1.000000000000009,1.000000000000009,0.9999999999999974,0.9999999999999974,1.0000000000000395,1.0000000000000395,1.000000000000001,1.000000000000001,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
GTHP_api,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999992,0.9999999999999994,1.0000000000000002,1.0000000000000007,NA,NA,NA
T_c_to_e_C01573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA
3OAS141,0.9999999999999997,0.9999999999999992,0.9999999999999979,0.9999999999999979,0.9999527537324103,0.9999527537324103,0.9999999999999993,0.9999999999999993,0.999999999999999,0.999999999999999,1.000000000000001,0.9999999999999993,1.0000000000000273,1.0000000000000273,1.0000000000000058,1.0000000000000058,0.9999999999999977,0.9999999999999977,1.0000000000000397,1.0000000000000397,1.0000000000000016,1.0000000000000016,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_m_C00014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000018,NA,NA
EXC_BOTH_C00124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PYRDC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SALCHS4FEabcppc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000002,0.9999999999999937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R02239_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
GHBDHx,1.0,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMTc,0.9999999999999998,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADK4m,1.000000000000002,1.0000000000000004,0.9999999999999983,0.9999999999999983,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,1.000000000000001,0.999999999999999,NA,NA,1.0000000000000069,1.0000000000000069,NA,NA,1.0000000000000409,1.0000000000000409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R10122_TGME49_251930_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00248_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
GLNt2r,1.0000000000000004,1.000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,0.9995982359456819,0.9982893674671052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007
R_group_phosphotase_1,NA,NA,0.9999999999999976,0.9999999999999976,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000078,1.0000000000000078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGPAT190,NA,NA,0.9999999999999981,0.9999999999999981,0.9999999999992591,0.9999999999992591,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000053,1.0000000000000053,1.0000000000001834,1.0000000000001834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPLIPAL1A160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993
EX_argarg_e,0.9902490701917882,0.9905992232289407,0.9999999999999976,0.9999999999999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000069,1.0000000000000069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA
NDPK4m,0.9999999999999998,1.0000000000000024,1.0000000000000002,1.0000000000000002,1.0000000000000018,1.0000000000000018,0.9999999999999993,0.9999999999999993,1.0000000000000007,1.0000000000000007,1.000000000000001,0.9999999999999993,0.9999999999999999,0.9999999999999999,1.0000000000000095,1.0000000000000095,0.9999999999999977,0.9999999999999977,1.0000000000000333,1.0000000000000333,0.999999999999999,0.999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
FASC140ACP,1.0,1.0000000000000007,1.0000000000000018,1.0000000000000018,NA,NA,NA,NA,NA,NA,1.0000000000000018,0.9999999999999993,1.0000000000000007,1.0000000000000007,1.0000000000000093,1.0000000000000093,NA,NA,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
GPAM_pf_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,NA,NA,NA
BSORy,0.9999999999999987,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACOADAGAT1601819Z1845Z9Z12Z15Z,0.9999999999999998,1.0,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999977,0.9999999999999977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYO1bpp_sync,NA,NA,0.9999999999999992,0.9999999999999992,0.9119671513983187,0.9119671513983187,NA,NA,0.8956521739130447,0.8956521739130447,NA,NA,0.8965696305939297,0.8965696305939297,1.0000000000000078,1.0000000000000078,0.9245369771029418,0.9245369771029418,NA,NA,0.8996200374850116,0.8996200374850116,0.897870720547723,0.897870720547723,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
H2O2tmt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000027
PLA2_1_18_1_18_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999993,0.9999999999999993,0.9999999999999987,1.0000000000000018,NA,NA,NA
R01516_TGME49_297060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999725,1.0,NA
HISTRSm,0.9999999999999992,1.0000000000000013,0.9999999999999976,0.9999999999999976,0.999999999999992,0.999999999999992,1.0000000000000004,1.0000000000000004,0.999999999999999,0.999999999999999,1.000000000000002,0.999999999999998,1.0000000000000004,1.0000000000000004,1.0000000000000062,1.0000000000000062,0.9999999999999968,0.9999999999999968,1.0000000000000482,1.0000000000000482,1.000000000000002,1.000000000000002,0.9999999999999514,0.9999999999999514,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00506_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
R00961_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
LIPO3S24_BS,NA,0.9999999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
