,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,itgo2020,ipbe2019_blood,ipbe2019_liver,iPfal19
FUT14g_cho,NA,NA,0.9999999999999979,0.9999999999999979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHLDA2tuc,1.000000000000002,1.0000000000000038,0.9999999999999988,0.9999999999999988,1.0000000000000004,1.0000000000000004,0.9999999999999988,0.9999999999999988,0.9999999999999987,0.9999999999999987,0.9999999999999268,0.999999999999984,1.0,1.0,0.9999999999999987,0.9999999999999987,0.9999999999999989,0.9999999999999989,1.0000000000000064,1.0000000000000064,0.9999999999999983,0.9999999999999983,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999992,NA,NA,NA
MGDGW6DS1829Z12Z1627Z10Z1c,0.9999999999999897,1.000000000000006,0.9999999999999988,0.9999999999999988,1.0000000000000004,1.0000000000000004,0.999999999999997,0.999999999999997,1.0000000000000007,1.0000000000000007,NA,NA,1.0,1.0,1.0000000000000009,1.0000000000000009,0.9999999999999989,0.9999999999999989,0.9999999999999892,0.9999999999999892,1.000000000000008,1.000000000000008,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00881_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,NA,NA,NA,NA,NA
PI3P5K_SC,NA,NA,0.9999999999999986,0.9999999999999986,1.0000000000000007,1.0000000000000007,1.0000000000000009,1.0000000000000009,1.0000000000000007,1.0000000000000007,0.9999999999999236,0.9999999999999879,1.0000000000000002,1.0000000000000002,0.9999999999999952,0.9999999999999952,0.9999999999999998,0.9999999999999998,0.9999999999999972,0.9999999999999972,0.999999999999999,0.999999999999999,0.9999999999999986,0.9999999999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTHP_ap2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
AFAT,1.0000000000000013,1.0000000000000022,-4.908617708901632e-16,-4.908617708901632e-16,1.0,1.0,0.9999997345463575,0.9999997345463575,0.9999999999999996,0.9999999999999996,NA,NA,0.9999999999999997,0.9999999999999997,0.0,0.0,0.9999999999999949,0.9999999999999949,0.9999999999999896,0.9999999999999896,0.9999999999999976,0.9999999999999976,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R04751_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000306,NA,NA,NA
T_c_to_e_C02646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000304,1.0,NA,NA,NA,NA
T_c_to_e_C05261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
MTAADA,NA,NA,NA,NA,4.039134504090666e-15,4.039134504090666e-15,0.9999999999999994,0.9999999999999994,0.9999999999999998,0.9999999999999998,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002
T_c_to_e_C04805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
sink_dxyl5p_LSQBKT_c_RSQBKT_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999983983339178,0.9999983983339171,0.9999987542628166,0.9999983983339179,0.9999983983339205,NA,NA,NA,NA,NA,NA
DHRT_2mbcoa,1.0000000000000002,1.0,NA,NA,1.0,1.0,NA,NA,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,1.0000000000000016,1.0000000000000016,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXCbothC00750_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999241,0.9999999999995721,NA
Tc2eC00559_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8888888888888002,0.8888888888885892,NA
FAO181p_evenc,1.000000000000002,0.9999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999268,0.999999999999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACOAO4pc,0.9999999999999981,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01993_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002,NA,0.9999999999999984,NA,NA,NA
R01093_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
R03504_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0000000000000746,0.9999999999998813,0.9999999999996455,NA
O2tc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999993,0.9999999999999973,0.9999999999999997,1.0000000000000004,NA,NA,NA,NA,NA,NA
T_c_to_r_C00111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA
EXC_BOTH_C04146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
CMPA,1.0000000000000013,1.0000000000000022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C16239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
ACOAR4mc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999911172414185,0.9999911172414185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3HAD121_ap,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999997,NA,NA,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998
EXC_BOTH_C15980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R00765_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,0.9999999999999997,0.9999999999987839,0.9999999999996451,NA
TMDS,0.9999999999999993,1.0000000000000007,1.0741462377429808e-14,1.0741462377429808e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999141,0.9999999999999903,0.0,0.0,-4.564437781786473e-16,-4.564437781786473e-16,-3.26576004994293e-15,-3.26576004994293e-15,5.904580612224832e-15,5.904580612224832e-15,-7.167752301084527e-17,-7.167752301084527e-17,0.0,0.0,-8.817996491823496e-16,0.0,0.0,6.132643590977629e-16,1.5125896281947753e-16,NA,NA,NA,NA,NA,-1.3238798250428035e-16
EX_hdcea_e,0.9999999999999977,1.0000000000000016,0.9999999999999961,0.9999999999999961,1.0000000000000004,1.0000000000000004,0.9999999999999993,0.9999999999999993,1.0000000000000007,1.0000000000000007,0.9999999999999234,0.9999999999999777,1.000000000000001,1.000000000000001,0.9999999999999984,0.9999999999999984,0.9999999999999998,0.9999999999999998,0.9999999999999959,0.9999999999999959,1.0,1.0,0.9999999999999981,0.9999999999999981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000029
EXC_BOTH_C00407_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
RNDR2b,0.999999999999996,1.000000000000001,0.999999999999999,0.999999999999999,0.9999999999999991,0.9999999999999991,1.0,1.0,0.999999999999999,0.999999999999999,0.9999999999999248,0.9999999999999858,0.9999999999999998,0.9999999999999998,0.9999999999999993,0.9999999999999993,1.0,1.0,0.9999999999999856,0.9999999999999856,1.0000000000000038,1.0000000000000038,0.9999999999999992,0.9999999999999992,0.9999999999999996,1.0000000000000002,0.9999999999999958,1.0000000000000002,1.0000000000000016,NA,NA,NA,NA,NA,NA
Tc2eC01019_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999296,0.9999999999997046,NA
EXCbothC00051_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999227,0.9999999999997184,NA
PFK_ppi,NA,NA,0.975284718804001,0.975284718804001,0.999997562134912,0.999997562134912,0.9999999999999996,0.9999999999999996,0.9999934474048717,0.9999934474048717,0.9999999999999238,0.9999999999999848,1.0000000000000002,1.0000000000000002,0.9742135653110007,0.9742135653110007,1.0000000000000007,1.0000000000000007,0.9986974337379415,0.9986974337379415,0.998756173513217,0.998756173513217,0.9976933548956091,0.9976933548956091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03210_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999974,NA,NA,0.9999999999999126,0.9999999999995713,NA
EXC_BOTH_C00155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999992,NA,NA,NA
TAGAH1801819Z1835Z9Z12Z,0.9999999999999989,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01290_TGME49_259180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C05813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_m_to_c_C00340_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
NADPtmt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999
ECH_3hivcoa,1.0000000000000013,1.0000000000000022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPAP_18_1_18_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,-1.797630289203434e-16,0.0,NA,NA,NA,NA,NA,NA
EX_cbl2_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000002425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_r_C00041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,NA,NA,NA,NA
Tc2aC05703_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000024,0.9999999999997427,NA
R01226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
GLYALDt,NA,NA,0.9999999999999996,0.9999999999999996,0.9679020832520716,0.9679020832520716,0.9838056469940993,0.9838056469940993,0.9973775670679753,0.9973775670679753,NA,NA,0.9810404298129723,0.9810404298129723,1.0000000000000013,1.0000000000000013,0.04285578637260368,0.04285578637260368,0.9999766203606432,0.9999766203606432,0.9999999999999989,0.9999999999999989,0.9993910691911458,0.9993910691911458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_o2_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8176795580110503,0.8176795580110489,0.8013867515063473,0.8176795580110496,0.8097982708933716,NA,NA,NA,NA,NA,NA
T_m_to_c_C00073_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
R03815_TGME49_206470_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
DGDGW6DS1829Z12Z1619Zc,0.9999999999999895,1.0,0.9999999999999986,0.9999999999999986,1.0000000000000004,1.0000000000000004,0.9999999999999979,0.9999999999999979,0.9999999999999994,0.9999999999999994,NA,NA,1.0000000000000002,1.0000000000000002,0.9999999999999987,0.9999999999999987,0.9999999999999987,0.9999999999999987,0.9999999999999959,0.9999999999999959,1.000000000000001,1.000000000000001,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3PAT181_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999935643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R04920_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999974,NA,0.9999999999999989,0.9999999999999126,0.9999999999995713,NA
R01257_TGME49_288500_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
G3PAT140,0.9999999999999951,0.9999999999999996,1.0000000000000007,1.0000000000000007,0.9999999868551269,0.9999999868551269,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,NA,NA,1.0000000000000056,1.0000000000000056,1.0000000000000075,1.0000000000000075,-4.3273696715503485e-14,-4.3273696715503485e-14,0.9999999999999997,0.9999999999999997,0.9999999999999989,0.9999999999999989,0.9999999999999992,0.9999999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dag_pf_20_4_16_0tg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999981,1.0000000000004616,0.9999999999999851,0.9999999999999993,1.000000000000002,NA,NA,NA,NA,NA,NA
R00670_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA,0.0,-1.9163389632769113e-19,NA
R00942_TGME49_271350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXCbothC00989_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999811,0.9999999999995625,NA
R00014_EXP_2_TGME49_272290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R03660_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000002,NA,-2.597420638884456e-15,-2.1834627084776875e-17,0.0,NA
EXC_BOTH_C04281_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA
T_c_to_e_C04244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
T_a_to_c_C00288_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999999,NA,NA,NA
CYSS,0.9999999999999987,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C04145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
GPAM_pf_20_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0233053483744554e-15,0.0,0.0,-2.405002025862923e-15,0.0,NA,NA,NA,NA,NA,NA
FMETDF,0.9999999999999984,1.0000000000000002,0.9999999999999996,0.9999999999999996,1.0000000000000044,1.0000000000000044,1.0000000000000002,1.0000000000000002,0.9999999999999992,0.9999999999999992,NA,NA,1.0000000000000007,1.0000000000000007,1.0,1.0,0.9999999999999983,0.9999999999999983,0.9999999999999976,0.9999999999999976,0.9999999999999966,0.9999999999999966,1.0,1.0,0.9999999999999993,1.0000000000000002,0.999999999999999,0.9999999999999993,1.0000000000000024,NA,NA,NA,NA,NA,1.0000000000000022
EX_gua_e,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999998,NA,NA,1.0000000000000024,1.0000000000000024,NA,NA,NA,NA,NA,NA,NA,NA,-7.397614270554358e-13,-7.397614270554358e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002
T_c_to_e_C05745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C06113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R00426_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,0.9999999999999997,0.9999999999998331,0.9999999999997197,NA
R04355_EXP_2_TGME49_294820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C00233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999996,NA,NA,NA
ACOADAGAT1819Z1819Z18111Z,0.9999999999999922,1.0000000000000013,NA,NA,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dag_pf_20_4_18_0tg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999981,1.0000000000004616,0.9999999999999851,0.9999999999999993,1.000000000000002,NA,NA,NA,NA,NA,NA
AOXSr,0.9999999999999947,1.0000000000000058,1.0000000000000002,1.0000000000000002,0.9999999999999993,0.9999999999999993,1.0,1.0,0.9999999999999989,0.9999999999999989,NA,NA,1.0000000000000007,1.0000000000000007,1.0000000000000004,1.0000000000000004,1.0000000000000016,1.0000000000000016,0.9999999999999972,0.9999999999999972,0.999999999999999,0.999999999999999,0.9999999999999986,0.9999999999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C05768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
FACOAL180_2,1.0000000000000007,1.0000000000000013,0.9999999999999998,0.9999999999999998,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,0.9999999999999257,0.9999999999999891,1.0000000000000007,1.0000000000000007,0.9999999999999991,0.9999999999999991,1.000000000000001,1.000000000000001,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_m_to_c_C00579_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R02978_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,0.9999999999999996,0.9999999999999337,0.9999999999996603,NA
PAPA_DHA_STC_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GPAM_pf_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA
NTD2,1.0000000000000007,1.0000000000000013,0.9999999999999973,0.9999999999999973,1.0000000000000004,1.0000000000000004,0.9999999999999996,0.9999999999999996,0.9999999999999992,0.9999999999999992,0.9999999999999238,0.9999999999999899,1.0000000000000009,1.0000000000000009,1.0,1.0,1.0000000000000016,1.0000000000000016,0.9999999999999974,0.9999999999999974,0.9999999999999933,0.9999999999999933,0.9999999999999989,0.9999999999999989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
Tc2eC00186_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998843,0.9999999999996622,NA
AGPAT1_18_2_18_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.536674967254698e-12,-4.796061873647875e-13,-7.719906406243493e-17,1.3827422202342015e-31,NA,NA,NA,NA,NA,NA
